strategy,initial_cars,replicate,final_age,trajectory_age,replacements,replacement_rate,switch_rate,final_abs_habitus,first_replacement
Decision-aware,40,60,90.3,47.76775,14,0.0035,0.018460526315789486,0.9577855477855477,1
Decision-aware,40,61,71.95,43.260999999999996,34,0.0085,0.03095510835913313,0.8990481088394262,1
Decision-aware,40,62,85.875,47.05825,25,0.00625,0.02605749170222855,0.9465330651731497,2
Decision-aware,40,63,79.3,42.31675,32,0.008,0.04248830409356726,0.8941822776095251,2
Decision-aware,40,64,94.3,46.980250000000005,20,0.005,0.023457602339181302,1.0,1
Decision-aware,40,65,80.3,41.499,43,0.01075,0.06717224433633104,0.7883392848863539,1
Decision-aware,40,66,84.25,45.98,24,0.006,0.02625232198142416,0.942991522294987,1
Decision-aware,40,67,74.65,43.681749999999994,31,0.00775,0.03237407143986092,0.9394745224675555,1
Decision-aware,40,68,93.525,49.33874999999999,14,0.0035,0.03778801169590644,0.957979879933184,1
Decision-aware,40,69,73.35,41.56325000000001,45,0.01125,0.04036509835194048,0.8871342598732888,1
Decision-aware,40,70,79.175,44.457750000000004,28,0.007,0.036511609907120754,0.9113834036431184,1
Decision-aware,40,71,83.525,42.505500000000005,32,0.008,0.024061833505331965,1.0,1
Decision-aware,40,72,72.275,40.06575000000001,43,0.01075,0.036812030075187976,0.9350584666085681,1
Decision-aware,40,73,78.2,41.729000000000006,32,0.008,0.028150670794633653,0.983288640443352,1
Decision-aware,40,74,89.9,44.595499999999994,28,0.007,0.0381621947024424,0.9022113643124474,1
Decision-aware,40,75,67.475,39.6205,32,0.008,0.03401608187134503,0.9115544871794873,14
Decision-aware,40,76,91.4,45.202749999999995,22,0.0055,0.03588957688338494,0.8580427111045597,1
Decision-aware,40,77,83.4,45.25199999999999,24,0.006,0.02825000000000001,0.9315405021340224,1
Decision-aware,40,78,72.65,37.81275,40,0.01,0.038763157894736854,0.8296246442259841,6
Decision-aware,40,79,86.525,45.074749999999995,32,0.008,0.047021327829377374,0.7335775852427384,1
Decision-aware,40,80,91.15,46.013999999999996,16,0.004,0.026926900584795327,0.9982648867471162,3
Decision-aware,40,81,76.75,44.40875,30,0.0075,0.029133040935672518,0.9119055500264187,1
Decision-aware,40,82,69.275,37.59975,48,0.012,0.0313154454764362,0.9460516581801413,1
Decision-aware,40,83,71.575,38.39075,47,0.01175,0.0276194879089616,0.9964131469598098,1
Decision-aware,40,84,85.525,43.014749999999985,34,0.0085,0.0312789359763044,0.9786954981328639,1
Decision-aware,40,85,79.625,41.795249999999996,30,0.0075,0.025505847953216386,0.9707448573285143,2
Decision-aware,40,86,91.55,45.465,26,0.0065,0.04499707602339182,0.9786512432992523,1
Decision-aware,40,87,79.6,43.06450000000001,35,0.00875,0.02692344497607656,0.9636730717197347,1
Decision-aware,40,88,71.025,42.395,30,0.0075,0.04267982456140352,0.9039419354566544,1
Decision-aware,40,89,81.125,44.1685,31,0.00775,0.02823713496778513,0.9605134407746286,1
Decision-aware,40,90,73.875,42.091,45,0.01125,0.02379425837320575,0.932565960470372,1
Decision-aware,40,91,87.025,44.892999999999994,24,0.006,0.03867543859649124,0.9717547297927368,1
Decision-aware,40,92,94.3,46.30700000000001,32,0.008,0.0389185586515308,0.7974145582564004,1
Decision-aware,40,93,79.8,41.22775000000001,30,0.0075,0.025906432748538016,0.9690727814198337,1
Decision-aware,40,94,72.125,35.194500000000005,52,0.013,0.0423452872377021,0.8597218766366023,1
Decision-aware,40,95,85.75,43.505,34,0.0085,0.04676625386996905,0.9052181149832528,1
Decision-aware,40,96,79.725,42.60175000000001,30,0.0075,0.0374342105263158,0.9519605588741713,3
Decision-aware,40,97,73.3,42.2165,38,0.0095,0.029242690058479542,0.9288712118827936,1
Decision-aware,40,98,79.075,43.788500000000006,26,0.0065,0.020191520467836267,0.9487554893021523,1
Decision-aware,40,99,88.05,45.73725,26,0.0065,0.04196345029239768,0.9526821311697564,1
Decision-aware,40,100,87.725,46.86200000000001,23,0.00575,0.021639549141671398,0.9835467952669965,1
Unsure,40,1,14.0,10.674499999999998,405,0.10125,0.00815021423457956,0.5753427855593883,1
Unsure,40,2,17.725,10.5635,418,0.1045,0.007098164147119255,0.5789848627002283,1
Unsure,40,3,8.825,9.83575,462,0.1155,0.00741184318430773,0.39615982760030816,1
Unsure,40,4,5.475,7.0,633,0.15825,0.011837279656182536,0.26727436088020456,1
Unsure,40,5,8.05,7.0985000000000005,576,0.144,0.012915430384245275,0.3870367501046175,1
Unsure,40,6,7.65,8.75975,493,0.12325,0.009430044601927404,0.3620133411648467,1
Unsure,40,7,13.5,8.84025,469,0.11725,0.005345229401730949,0.5213549385366083,1
Unsure,40,8,6.225,8.8925,489,0.12225,0.009217671219431433,0.32915083097549613,1
Unsure,40,9,5.55,6.9375,597,0.14925,0.00829902552547489,0.27902933542753844,1
Unsure,40,10,9.95,9.83975,410,0.1025,0.008030285122583884,0.45291760778602497,1
Unsure,40,11,14.825,8.58,487,0.12175,0.012756102096135051,0.5503488370454959,1
Unsure,40,12,12.15,8.102749999999999,519,0.12975,0.010540802083602694,0.6053803427775057,1
Unsure,40,13,12.425,7.818250000000001,549,0.13725,0.00942290772186283,0.48123126249390535,1
Unsure,40,14,8.9,6.8892500000000005,602,0.1505,0.006829166517247012,0.44459114615277817,1
Unsure,40,15,9.425,7.578999999999999,547,0.13675,0.008913847319525539,0.40422825945356244,1
Unsure,40,16,12.35,8.509749999999999,495,0.12375,0.009994980440819598,0.4654780727531584,1
Unsure,40,17,6.925,7.020499999999999,640,0.16,0.011922382964002564,0.32368636237710974,1
Unsure,40,18,11.65,9.521,444,0.111,0.008535409580793683,0.4551431560668597,1
Unsure,40,19,17.225,8.624,479,0.11975,0.00960489289958975,0.71333297955913,1
Unsure,40,20,6.05,6.3294999999999995,658,0.1645,0.009733626985667437,0.3283995615430869,1
Unsure,40,21,14.5,7.0285,603,0.15075,0.009020879009760317,0.577860267203719,1
Unsure,40,22,12.4,11.46125,375,0.09375,0.008778564035460672,0.5188309794276582,1
Unsure,40,23,12.1,8.53575,493,0.12325,0.010316530834950637,0.4899076572343789,1
Unsure,40,24,10.75,7.49,561,0.14025,0.00890770599402503,0.5325286518846851,1
Unsure,40,25,14.825,9.107750000000001,511,0.12775,0.009637142160642214,0.4830326553390738,1
Unsure,40,26,10.7,6.974500000000001,591,0.14775,0.012116940234480537,0.4381210949238297,1
Unsure,40,27,6.375,7.903,580,0.145,0.008059343594296213,0.3348871483546504,1
Unsure,40,28,7.525,9.792250000000001,446,0.1115,0.011322179844101346,0.36358194166763635,1
Unsure,40,29,12.825,10.2355,434,0.1085,0.009146433187841857,0.5479034404657315,1
Unsure,40,30,9.1,7.203250000000001,605,0.15125,0.009977831478149166,0.42851797104018774,1
Unsure,40,31,10.85,9.231,471,0.11775,0.00961344063143599,0.48931841856630387,1
Unsure,40,32,12.275,10.51625,452,0.113,0.007944747135361837,0.4408401455028469,1
Unsure,40,33,12.5,7.288750000000001,591,0.14775,0.012607053691292282,0.5089247186431254,1
Unsure,40,34,12.05,10.35425,437,0.10925,0.009709056192415326,0.5124588425429023,1
Unsure,40,35,14.675,10.60075,439,0.10975,0.00902038616398074,0.5110947712409413,1
Unsure,40,36,10.65,7.5847500000000005,566,0.1415,0.009238866940385566,0.48370449478993083,1
Unsure,40,37,10.675,7.0525,592,0.148,0.010090627896092642,0.43281252896023537,1
Unsure,40,38,6.0,6.9495000000000005,623,0.15575,0.009100528899296106,0.2992929183479266,1
Unsure,40,39,6.95,11.03425,400,0.1,0.009071576296053228,0.3382102636866232,1
Unsure,40,40,6.325,8.394,542,0.1355,0.011747260149156431,0.3106808022410149,1
Unsure,40,41,9.7,7.58825,569,0.14225,0.010220070623357556,0.45229814533856916,2
Unsure,40,42,7.225,7.21375,578,0.1445,0.012394350967771124,0.3740652942595163,1
Unsure,40,43,8.075,7.463750000000001,552,0.138,0.007848934712817267,0.3743188041729291,1
Unsure,40,44,12.675,7.8635,535,0.13375,0.006217391756970907,0.5177676132932605,1
Unsure,40,45,9.85,6.87875,611,0.15275,0.010007491195589125,0.41353376871769176,1
Unsure,40,46,8.475,7.670750000000001,541,0.13525,0.008416129968867014,0.4363709894676628,1
Unsure,40,47,7.1,8.51525,546,0.1365,0.008530374888595453,0.35198932740027605,1
Unsure,40,48,5.025,6.504250000000001,647,0.16175,0.008667792493856111,0.26808173483705416,1
Unsure,40,49,12.325,8.70825,526,0.1315,0.007076825045865293,0.4985638779058676,1
Unsure,40,50,10.575,9.99875,504,0.126,0.009083703016983502,0.39016665838992115,1
Unsure,40,51,7.425,6.44275,604,0.151,0.007207092891434496,0.38562202221266595,1
Unsure,40,52,6.8,8.37225,568,0.142,0.008414300530980096,0.34805377953604727,1
Unsure,40,53,6.75,8.55425,541,0.13525,0.012600487524636132,0.30273869061394276,1
Unsure,40,54,10.875,7.4555,559,0.13975,0.011451346865645777,0.4792190689906902,1
Unsure,40,55,4.875,8.27775,513,0.12825,0.00827818429823883,0.22629834641442023,1
Unsure,40,56,6.125,7.185499999999999,568,0.142,0.010606952493793351,0.3134247774671369,1
Unsure,40,57,7.5,7.711,542,0.1355,0.009046829788159808,0.3369414776745829,1
Unsure,40,58,15.4,9.84775,479,0.11975,0.010609199941155252,0.577365504973133,1
Unsure,40,59,9.175,8.94325,487,0.12175,0.010703025788745603,0.41087471141752746,1
Unsure,40,60,11.925,10.4915,429,0.10725,0.009574209202785802,0.49653445504272486,1
Unsure,40,61,6.375,7.657,560,0.14,0.009279687016422362,0.31952399634031586,1
Unsure,40,62,8.375,8.41375,521,0.13025,0.009879801180903498,0.401507997623491,1
Unsure,40,63,14.1,8.396249999999998,509,0.12725,0.010991308334999039,0.5546841477086225,1
Unsure,40,64,7.4,8.527249999999999,516,0.129,0.00818698300799694,0.32654922209949805,1
Unsure,40,65,7.725,7.652,553,0.13825,0.010607734917475358,0.3594177578191166,1
Unsure,40,66,9.9,6.867999999999999,569,0.14225,0.008552165719966328,0.43892736118620057,1
Unsure,40,67,9.2,9.3975,498,0.1245,0.008906711489634293,0.4258430336925181,1
Unsure,40,68,7.9,7.04275,594,0.1485,0.011581725470501309,0.36180316493275,1
Unsure,40,69,10.15,7.017249999999999,618,0.1545,0.007036500242437481,0.4829719800516724,1
Unsure,40,70,11.75,8.35725,519,0.12975,0.008705664859708351,0.4816778099806312,1
Unsure,40,71,11.125,8.1065,514,0.1285,0.006571654709773905,0.48234063293319485,1
Unsure,40,72,9.5,8.29125,505,0.12625,0.007181914186576874,0.395663156649408,1
Unsure,40,73,8.3,6.764499999999999,576,0.144,0.008519491619817444,0.4398999344726057,1
Unsure,40,74,4.825,6.810999999999999,605,0.15125,0.010209785696801326,0.19466354570022998,1
Unsure,40,75,10.325,10.32525,423,0.10575,0.011803142431642839,0.4264904639471917,1
Unsure,40,76,3.625,7.52875,579,0.14475,0.0076063051370713905,0.1794819787466762,1
Unsure,40,77,7.225,10.20525,482,0.1205,0.00728546813327159,0.3563111468474741,1
Unsure,40,78,8.75,7.20625,584,0.146,0.01109499268535517,0.4043004541334313,1
Unsure,40,79,11.475,7.4375,592,0.148,0.008793076290260554,0.4083195776647214,1
Unsure,40,80,9.15,13.149250000000002,397,0.09925,0.009266020740497673,0.41740605489864147,1
Unsure,40,81,9.225,8.316249999999998,524,0.131,0.010281259924841371,0.3953066336365013,1
Unsure,40,82,7.25,7.54075,573,0.14325,0.009967005491991114,0.34426704063027685,1
Unsure,40,83,12.7,7.123000000000002,571,0.14275,0.01055616786008462,0.4882070714760225,1
Unsure,40,84,7.7,8.822500000000002,484,0.121,0.006740904315419944,0.41461653794975345,1
Unsure,40,85,8.475,10.288,405,0.10125,0.00836520985321295,0.4172134058854985,1
Unsure,40,86,8.675,7.5785,520,0.13,0.008332819093760473,0.3726914466591552,1
Unsure,40,87,5.975,10.047500000000001,459,0.11475,0.009547367134721676,0.2815519177686757,1
Unsure,40,88,6.1,7.042500000000001,586,0.1465,0.011549396001096293,0.2751238767661029,1
Unsure,40,89,7.2,7.045000000000001,597,0.14925,0.011800582407604485,0.3576366287492365,1
Unsure,40,90,6.675,9.110999999999999,484,0.121,0.009429843374956537,0.26664004356765214,1
Unsure,40,91,13.15,9.55875,445,0.11125,0.010313329799784905,0.4790198658388934,1
Unsure,40,92,6.425,7.55225,573,0.14325,0.00651074066205645,0.29621615579232774,1
Unsure,40,93,9.425,9.324499999999999,473,0.11825,0.011811218945313371,0.3648653324967358,1
Unsure,40,94,7.775,8.855,479,0.11975,0.01141963697903971,0.3670116490086227,1
Unsure,40,95,10.35,7.324249999999999,539,0.13475,0.010365692565033422,0.5086428843899645,1
Unsure,40,96,10.175,8.05175,561,0.14025,0.006606083157360248,0.48416279221365316,1
Unsure,40,97,11.875,7.5215,547,0.13675,0.008564638784683975,0.5509150688869443,1
Unsure,40,98,6.85,7.364000000000001,573,0.14325,0.006839067644601699,0.35401633559042034,1
Unsure,40,99,11.125,7.6875,522,0.1305,0.011297686371589646,0.5148040884659877,1
Unsure,40,100,7.8,7.8225,519,0.12975,0.008707318094701997,0.3919278621674179,1
Switch,40,1,4.775,4.885249999999999,919,0.22975,0.6723253211149758,0.05571255312025436,1
Switch,40,2,5.75,5.34375,891,0.22275,0.71007718911,0.05814436605411908,1
Switch,40,3,5.225,4.48475,881,0.22025,0.6904443843152631,0.060511184872059476,1
Switch,40,4,5.375,4.818,860,0.215,0.6900268889606967,0.08015817383212051,1
Switch,40,5,5.475,4.926500000000001,921,0.23025,0.6859415833842024,0.08398871358803531,1
Switch,40,6,4.225,4.46975,920,0.23,0.7233719737482704,0.0641778324015166,1
Switch,40,7,4.85,4.7445,883,0.22075,0.7286133476593725,0.06553883336604766,1
Switch,40,8,4.025,4.386500000000001,923,0.23075,0.694966404222678,0.08520802267679925,1
Switch,40,9,4.15,5.232499999999999,858,0.2145,0.7396051037264393,0.09063140217215696,1
Switch,40,10,3.7,4.462,903,0.22575,0.7243440648671589,0.05362704431492289,1
Switch,40,11,4.4,4.48025,882,0.2205,0.754922540703914,0.0320842138700279,1
Switch,40,12,5.325,5.31075,782,0.1955,0.7842697797803149,0.06575040893190207,1
Switch,40,13,8.125,5.2625,828,0.207,0.6966883950763996,0.16097438976054385,1
Switch,40,14,5.65,4.669499999999999,880,0.22,0.7152665692266514,0.0703072430378035,1
Switch,40,15,5.1,4.3735,899,0.22475,0.7556052478475169,0.08440918754608959,1
Switch,40,16,3.475,4.83175,960,0.24,0.7240465964980722,0.06403091057250433,1
Switch,40,17,5.175,4.72525,905,0.22625,0.6968006130790567,0.07156998618047244,1
Switch,40,18,4.125,4.83675,853,0.21325,0.7524372634694402,0.03650382095077713,1
Switch,40,19,5.725,4.688750000000001,870,0.2175,0.6754459482026188,0.0573847245308061,1
Switch,40,20,5.3,5.052,850,0.2125,0.7599022964182125,0.07207853482875508,1
Switch,40,21,4.95,4.57725,896,0.224,0.7086918228736181,0.0653074097310428,1
Switch,40,22,5.575,5.029999999999999,857,0.21425,0.727539456263497,0.08662375263257212,1
Switch,40,23,4.725,4.6795,891,0.22275,0.7115721735436078,0.07560477450956485,1
Switch,40,24,5.575,4.4135,918,0.2295,0.6775518571023365,0.06285588607463741,1
Switch,40,25,4.825,4.6615,861,0.21525,0.7327914000912112,0.11604832692546382,1
Switch,40,26,3.825,4.42525,990,0.2475,0.6981517451208933,0.07074737634239249,1
Switch,40,27,4.7,4.443250000000001,963,0.24075,0.6644400865090053,0.05979393192532578,1
Switch,40,28,4.975,4.844250000000001,867,0.21675,0.6913596432339658,0.06275170141620168,1
Switch,40,29,4.925,5.387749999999999,798,0.1995,0.7229024423137969,0.08615072029662654,1
Switch,40,30,5.075,5.02175,867,0.21675,0.6991261495288231,0.04810089581222136,1
Switch,40,31,5.525,4.7292499999999995,856,0.214,0.7432526253062616,0.0775313628165483,1
Switch,40,32,4.8,5.194,831,0.20775,0.7313983499085943,0.05661536236941742,1
Switch,40,33,6.725,4.42375,958,0.2395,0.6935139390792746,0.055575790367802705,1
Switch,40,34,4.4,4.80525,941,0.23525,0.6942938811704515,0.0526185736002861,1
Switch,40,35,6.95,5.375249999999999,821,0.20525,0.7142970740088651,0.09028645525054829,1
Switch,40,36,5.675,4.3545,910,0.2275,0.7209665936198835,0.06938283880759315,1
Switch,40,37,5.675,5.4014999999999995,855,0.21375,0.7471558085686418,0.04109540417610985,1
Switch,40,38,4.45,5.1545000000000005,818,0.2045,0.7530204378723352,0.07958778683177996,1
Switch,40,39,6.45,4.377750000000001,968,0.242,0.6876784401846814,0.07530222417761116,1
Switch,40,40,4.2,4.617249999999999,918,0.2295,0.727104965782855,0.07508835970792493,1
Switch,40,41,6.0,5.906250000000001,778,0.1945,0.7355034150111615,0.08789390325272564,1
Switch,40,42,4.075,4.9255,839,0.20975,0.7222531060972479,0.07967965370673506,1
Switch,40,43,6.675,5.05875,840,0.21,0.7048406366621529,0.06149919707398431,1
Switch,40,44,4.55,4.7452499999999995,852,0.213,0.7017447312974102,0.06789177427201556,1
Switch,40,45,6.0,5.74,779,0.19475,0.7242092135094714,0.05464806045915074,1
Switch,40,46,6.65,5.282,809,0.20225,0.695426539302924,0.0865701352373014,1
Switch,40,47,3.6,4.9007499999999995,859,0.21475,0.6788277343186253,0.06040901500460323,1
Switch,40,48,5.0,5.279,830,0.2075,0.7457842875415218,0.03445027581077183,1
Switch,40,49,5.275,4.766749999999999,871,0.21775,0.6941011106938739,0.0919498409843954,1
Switch,40,50,8.0,4.72225,888,0.222,0.6705958604327599,0.10795535872274006,1
Switch,40,51,5.75,4.55925,939,0.23475,0.7017059067686746,0.07444972191993157,1
Switch,40,52,4.2,4.845,863,0.21575,0.7125115748655836,0.06451651025142577,1
Switch,40,53,4.625,5.2095,779,0.19475,0.7990351360798985,0.07549456122521978,1
Switch,40,54,5.05,6.092749999999999,767,0.19175,0.7055283842655239,0.057442088962643204,1
Switch,40,55,6.175,4.84875,883,0.22075,0.7166437700629136,0.0936230603817594,1
Switch,40,56,7.775,5.284,790,0.1975,0.7643666560230256,0.07794103407793558,1
Switch,40,57,4.15,5.353,847,0.21175,0.690245253109247,0.06350824099062422,1
Switch,40,58,5.075,5.06675,832,0.208,0.694471872850306,0.13265039633744435,1
Switch,40,59,4.25,4.9239999999999995,891,0.22275,0.7016533891376114,0.09736539078527401,1
Switch,40,60,6.725,4.6785000000000005,865,0.21625,0.7115008331883038,0.07050669033999331,1
Switch,40,61,4.8,4.57875,924,0.231,0.7355154224125242,0.07675093070700656,1
Switch,40,62,5.225,5.02,827,0.20675,0.7658288517199507,0.08279419184695339,1
Switch,40,63,4.6,4.776,877,0.21925,0.6735964514799643,0.09714147755826481,1
Switch,40,64,4.825,5.810250000000001,770,0.1925,0.7729161078328076,0.06259656591695253,1
Switch,40,65,5.025,4.606,893,0.22325,0.7090862800041982,0.05672731007967917,1
Switch,40,66,3.875,5.185499999999999,864,0.216,0.6826225573643326,0.06913618793941684,1
Switch,40,67,6.225,5.154000000000001,822,0.2055,0.710791409317325,0.08369905066865324,1
Switch,40,68,6.875,5.09325,831,0.20775,0.7117170252401899,0.07456861036536493,1
Switch,40,69,7.175,5.094,820,0.205,0.708895577046981,0.05752560873689929,1
Switch,40,70,7.5,4.8435,838,0.2095,0.7758472516751176,0.061194188274046546,1
Switch,40,71,4.925,4.2387500000000005,968,0.242,0.7040014725659431,0.08546052510597106,1
Switch,40,72,3.6,5.6485,818,0.2045,0.7456120108422074,0.057592433396621366,1
Switch,40,73,3.825,5.029,816,0.204,0.7541381959833636,0.08432996422795555,1
Switch,40,74,4.6,4.3305,922,0.2305,0.6875955388459336,0.06189136445732217,1
Switch,40,75,4.7,4.944249999999999,825,0.20625,0.7603497141671851,0.04969511705601824,1
Switch,40,76,6.15,4.8305,849,0.21225,0.7598803000509706,0.09340711699650014,1
Switch,40,77,8.35,5.24625,794,0.1985,0.7805987883097584,0.08348047472521276,1
Switch,40,78,5.35,4.07425,1004,0.251,0.652610784922739,0.07465320510684387,1
Switch,40,79,5.175,4.63225,921,0.23025,0.6884225752894804,0.0832316718257289,1
Switch,40,80,4.05,4.29425,949,0.23725,0.7136893776553328,0.06272270454841972,1
Switch,40,81,4.0,4.46525,945,0.23625,0.7350092288766564,0.040517862018442506,1
Switch,40,82,8.475,5.0585,817,0.20425,0.7766319381872715,0.07324178236845216,1
Switch,40,83,6.075,4.9639999999999995,840,0.21,0.7273055910659184,0.08279980523125667,1
Switch,40,84,5.1,4.9185,934,0.2335,0.6827223025689326,0.08070144546567412,1
Switch,40,85,4.3,5.27525,843,0.21075,0.7363176962430644,0.08085875286147023,1
Switch,40,86,4.55,5.0235,852,0.213,0.7636153848412934,0.0473058974159531,1
Switch,40,87,4.2,5.1935,827,0.20675,0.7577345014609346,0.05946583913592427,1
